,gender,age,occupation_id,cp,occupation
26388,M,18,17,20742,technician/engineer
26389,M,18,17,20742,technician/engineer
26390,M,18,17,20742,technician/engineer
26391,M,18,17,07030,technician/engineer
26392,M,18,17,07030,technician/engineer
26393,M,18,17,07030,technician/engineer
26394,M,50,17,94611,technician/engineer
26395,M,50,17,94611,technician/engineer
26396,M,50,17,94611,technician/engineer
26397,M,35,17,94804,technician/engineer
26398,M,35,17,94804,technician/engineer
26399,M,35,17,94804,technician/engineer
26400,M,25,17,95126,technician/engineer
26401,M,25,17,95126,technician/engineer
26402,M,25,17,95126,technician/engineer
26403,M,25,17,95014,technician/engineer
26404,M,25,17,95014,technician/engineer
26405,M,25,17,95014,technician/engineer
26406,M,35,17,94550,technician/engineer
26407,M,35,17,94550,technician/engineer
26408,M,35,17,94550,technician/engineer
26409,M,18,17,92595,technician/engineer
26410,M,18,17,92595,technician/engineer
26411,M,18,17,92595,technician/engineer
26412,M,56,17,48304,technician/engineer
26413,M,56,17,48304,technician/engineer
26414,M,56,17,48304,technician/engineer
26415,M,45,17,92111,technician/engineer
26416,M,45,17,92111,technician/engineer
26417,M,45,17,92111,technician/engineer
26418,M,35,17,12159,technician/engineer
26419,M,35,17,12159,technician/engineer
26420,M,35,17,12159,technician/engineer
26421,M,56,17,49506,technician/engineer
26422,M,56,17,49506,technician/engineer
26423,M,56,17,49506,technician/engineer
26424,M,25,17,62629,technician/engineer
26425,M,25,17,62629,technician/engineer
26426,M,25,17,62629,technician/engineer
26427,M,35,17,99508,technician/engineer
26428,M,35,17,99508,technician/engineer
26429,M,35,17,99508,technician/engineer
26430,M,25,17,35808,technician/engineer
26431,M,25,17,35808,technician/engineer
26432,M,25,17,35808,technician/engineer
26433,M,18,17,49445,technician/engineer
26434,M,18,17,49445,technician/engineer
26435,M,18,17,49445,technician/engineer
26436,M,35,17,17601,technician/engineer
26437,M,35,17,17601,technician/engineer
26438,M,35,17,17601,technician/engineer
26439,M,35,17,48313,technician/engineer
26440,M,35,17,48313,technician/engineer
26441,M,35,17,48313,technician/engineer
26442,F,25,17,33990,technician/engineer
26443,F,25,17,33990,technician/engineer
26444,F,25,17,33990,technician/engineer
26445,M,35,17,01519,technician/engineer
26446,M,35,17,01519,technician/engineer
26447,M,35,17,01519,technician/engineer
26448,M,45,17,27502,technician/engineer
26449,M,45,17,27502,technician/engineer
26450,M,45,17,27502,technician/engineer
26451,M,25,17,45233,technician/engineer
26452,M,25,17,45233,technician/engineer
26453,M,25,17,45233,technician/engineer
26454,M,45,17,88005-4313,technician/engineer
26455,M,45,17,88005-4313,technician/engineer
26456,M,45,17,88005-4313,technician/engineer
26457,M,35,17,64153,technician/engineer
26458,M,35,17,64153,technician/engineer
26459,M,35,17,64153,technician/engineer
26460,M,56,17,94931,technician/engineer
26461,M,56,17,94931,technician/engineer
26462,M,56,17,94931,technician/engineer
26463,M,45,17,48116,technician/engineer
26464,M,45,17,48116,technician/engineer
26465,M,45,17,48116,technician/engineer
26466,M,50,17,01536,technician/engineer
26467,M,50,17,01536,technician/engineer
26468,M,50,17,01536,technician/engineer
26469,M,35,17,82604,technician/engineer
26470,M,35,17,82604,technician/engineer
26471,M,35,17,82604,technician/engineer
26472,M,35,17,77584,technician/engineer
26473,M,35,17,77584,technician/engineer
26474,M,35,17,77584,technician/engineer
26475,M,50,17,08055,technician/engineer
26476,M,50,17,08055,technician/engineer
26477,M,50,17,08055,technician/engineer
26478,M,25,17,02140,technician/engineer
26479,M,25,17,02140,technician/engineer
26480,M,25,17,02140,technician/engineer
26481,M,35,17,50321,technician/engineer
26482,M,35,17,50321,technician/engineer
26483,M,35,17,50321,technician/engineer
26484,M,50,17,48197,technician/engineer
26485,M,50,17,48197,technician/engineer
26486,M,50,17,48197,technician/engineer
26487,M,35,17,49424,technician/engineer
26488,M,35,17,49424,technician/engineer
26489,M,35,17,49424,technician/engineer
26490,M,45,17,13152,technician/engineer
26491,M,45,17,13152,technician/engineer
26492,M,45,17,13152,technician/engineer
26493,M,35,17,62034,technician/engineer
26494,M,35,17,62034,technician/engineer
26495,M,35,17,62034,technician/engineer
26496,M,25,17,32224,technician/engineer
26497,M,25,17,32224,technician/engineer
26498,M,25,17,32224,technician/engineer
26499,M,35,17,11355,technician/engineer
26500,M,35,17,11355,technician/engineer
26501,M,35,17,11355,technician/engineer
26502,M,45,17,32024,technician/engineer
26503,M,45,17,32024,technician/engineer
26504,M,45,17,32024,technician/engineer
26505,M,25,17,95035,technician/engineer
26506,M,25,17,95035,technician/engineer
26507,M,25,17,95035,technician/engineer
26508,M,45,17,45255,technician/engineer
26509,M,45,17,45255,technician/engineer
26510,M,45,17,45255,technician/engineer
26511,M,45,17,48105,technician/engineer
26512,M,45,17,48105,technician/engineer
26513,M,45,17,48105,technician/engineer
26514,M,50,17,01430,technician/engineer
26515,M,50,17,01430,technician/engineer
26516,M,50,17,01430,technician/engineer
26517,M,35,17,36830,technician/engineer
26518,M,35,17,36830,technician/engineer
26519,M,35,17,36830,technician/engineer
26520,M,35,17,19360,technician/engineer
26521,M,35,17,19360,technician/engineer
26522,M,35,17,19360,technician/engineer
26523,M,35,17,49424,technician/engineer
26524,M,35,17,49424,technician/engineer
26525,M,35,17,49424,technician/engineer
26526,M,25,17,49423,technician/engineer
26527,M,25,17,49423,technician/engineer
26528,M,25,17,49423,technician/engineer
26529,M,56,17,53061,technician/engineer
26530,M,56,17,53061,technician/engineer
26531,M,56,17,53061,technician/engineer
26532,M,35,17,94022,technician/engineer
26533,M,35,17,94022,technician/engineer
26534,M,35,17,94022,technician/engineer
26535,M,25,17,31311,technician/engineer
26536,M,25,17,31311,technician/engineer
26537,M,25,17,31311,technician/engineer
26538,M,35,17,20151,technician/engineer
26539,M,35,17,20151,technician/engineer
26540,M,35,17,20151,technician/engineer
26541,M,18,17,97030,technician/engineer
26542,M,18,17,97030,technician/engineer
26543,M,18,17,97030,technician/engineer
26544,M,25,17,20866,technician/engineer
26545,M,25,17,20866,technician/engineer
26546,M,25,17,20866,technician/engineer
26547,M,25,17,19126,technician/engineer
26548,M,25,17,19126,technician/engineer
26549,M,25,17,19126,technician/engineer
26550,M,45,17,99005,technician/engineer
26551,M,45,17,99005,technician/engineer
26552,M,45,17,99005,technician/engineer
26553,M,45,17,18049,technician/engineer
26554,M,45,17,18049,technician/engineer
26555,M,45,17,18049,technician/engineer
26556,M,25,17,27707,technician/engineer
26557,M,25,17,27707,technician/engineer
26558,M,25,17,27707,technician/engineer
26559,M,56,17,28704,technician/engineer
26560,M,56,17,28704,technician/engineer
26561,M,56,17,28704,technician/engineer
26562,M,25,17,02021,technician/engineer
26563,M,25,17,02021,technician/engineer
26564,M,25,17,02021,technician/engineer
26565,M,25,17,54915,technician/engineer
26566,M,25,17,54915,technician/engineer
26567,M,25,17,54915,technician/engineer
26568,F,50,17,87031,technician/engineer
26569,F,50,17,87031,technician/engineer
26570,F,50,17,87031,technician/engineer
26571,M,35,17,94303,technician/engineer
26572,M,35,17,94303,technician/engineer
26573,M,35,17,94303,technician/engineer
26574,M,45,17,92805,technician/engineer
26575,M,45,17,92805,technician/engineer
26576,M,45,17,92805,technician/engineer
26577,M,45,17,94002,technician/engineer
26578,M,45,17,94002,technician/engineer
26579,M,45,17,94002,technician/engineer
26580,M,45,17,22181,technician/engineer
26581,M,45,17,22181,technician/engineer
26582,M,45,17,22181,technician/engineer
26583,M,25,17,36092,technician/engineer
26584,M,25,17,36092,technician/engineer
26585,M,25,17,36092,technician/engineer
26586,M,18,17,53818,technician/engineer
26587,M,18,17,53818,technician/engineer
26588,M,18,17,53818,technician/engineer
26589,M,25,17,90210,technician/engineer
26590,M,25,17,90210,technician/engineer
26591,M,25,17,90210,technician/engineer
26592,M,35,17,10025,technician/engineer
26593,M,35,17,10025,technician/engineer
26594,M,35,17,10025,technician/engineer
26595,M,25,17,94133,technician/engineer
26596,M,25,17,94133,technician/engineer
26597,M,25,17,94133,technician/engineer
26598,M,45,17,78750,technician/engineer
26599,M,45,17,78750,technician/engineer
26600,M,45,17,78750,technician/engineer
26601,M,25,17,60607,technician/engineer
26602,M,25,17,60607,technician/engineer
26603,M,25,17,60607,technician/engineer
26604,M,35,17,60477,technician/engineer
26605,M,35,17,60477,technician/engineer
26606,M,35,17,60477,technician/engineer
26607,M,25,17,94063,technician/engineer
26608,M,25,17,94063,technician/engineer
26609,M,25,17,94063,technician/engineer
26610,M,25,17,20036,technician/engineer
26611,M,25,17,20036,technician/engineer
26612,M,25,17,20036,technician/engineer
26613,M,25,17,10003,technician/engineer
26614,M,25,17,10003,technician/engineer
26615,M,25,17,10003,technician/engineer
26616,M,35,17,30145,technician/engineer
26617,M,35,17,30145,technician/engineer
26618,M,35,17,30145,technician/engineer
26619,M,35,17,20009,technician/engineer
26620,M,35,17,20009,technician/engineer
26621,M,35,17,20009,technician/engineer
26622,M,45,17,15204,technician/engineer
26623,M,45,17,15204,technician/engineer
26624,M,45,17,15204,technician/engineer
26625,M,50,17,07650,technician/engineer
26626,M,50,17,07650,technician/engineer
26627,M,50,17,07650,technician/engineer
26628,M,25,17,02149,technician/engineer
26629,M,25,17,02149,technician/engineer
26630,M,25,17,02149,technician/engineer
26631,M,25,17,78749,technician/engineer
26632,M,25,17,78749,technician/engineer
26633,M,25,17,78749,technician/engineer
26634,M,35,17,55407,technician/engineer
26635,M,35,17,55407,technician/engineer
26636,M,35,17,55407,technician/engineer
26637,M,18,17,88076,technician/engineer
26638,M,18,17,88076,technician/engineer
26639,M,18,17,88076,technician/engineer
26640,M,25,17,52402,technician/engineer
26641,M,25,17,52402,technician/engineer
26642,M,25,17,52402,technician/engineer
26643,M,50,17,45420,technician/engineer
26644,M,50,17,45420,technician/engineer
26645,M,50,17,45420,technician/engineer
26646,F,35,17,89507,technician/engineer
26647,F,35,17,89507,technician/engineer
26648,F,35,17,89507,technician/engineer
26649,M,25,17,98033,technician/engineer
26650,M,25,17,98033,technician/engineer
26651,M,25,17,98033,technician/engineer
26652,M,35,17,06074,technician/engineer
26653,M,35,17,06074,technician/engineer
26654,M,35,17,06074,technician/engineer
26655,M,50,17,91977,technician/engineer
26656,M,50,17,91977,technician/engineer
26657,M,50,17,91977,technician/engineer
26658,M,25,17,07030,technician/engineer
26659,M,25,17,07030,technician/engineer
26660,M,25,17,07030,technician/engineer
26661,M,25,17,94133,technician/engineer
26662,M,25,17,94133,technician/engineer
26663,M,25,17,94133,technician/engineer
26664,M,45,17,97124,technician/engineer
26665,M,45,17,97124,technician/engineer
26666,M,45,17,97124,technician/engineer
26667,M,25,17,78730,technician/engineer
26668,M,25,17,78730,technician/engineer
26669,M,25,17,78730,technician/engineer
26670,M,35,17,14302,technician/engineer
26671,M,35,17,14302,technician/engineer
26672,M,35,17,14302,technician/engineer
26673,M,18,17,94063,technician/engineer
26674,M,18,17,94063,technician/engineer
26675,M,18,17,94063,technician/engineer
26676,M,35,17,90026,technician/engineer
26677,M,35,17,90026,technician/engineer
26678,M,35,17,90026,technician/engineer
26679,M,35,17,30024,technician/engineer
26680,M,35,17,30024,technician/engineer
26681,M,35,17,30024,technician/engineer
26682,M,25,17,20910,technician/engineer
26683,M,25,17,20910,technician/engineer
26684,M,25,17,20910,technician/engineer
26685,M,18,17,02118,technician/engineer
26686,M,18,17,02118,technician/engineer
26687,M,18,17,02118,technician/engineer
26688,M,25,17,92656,technician/engineer
26689,M,25,17,92656,technician/engineer
26690,M,25,17,92656,technician/engineer
26691,M,35,17,48323,technician/engineer
26692,M,35,17,48323,technician/engineer
26693,M,35,17,48323,technician/engineer
26694,M,35,17,46229,technician/engineer
26695,M,35,17,46229,technician/engineer
26696,M,35,17,46229,technician/engineer
26697,M,25,17,77521,technician/engineer
26698,M,25,17,77521,technician/engineer
26699,M,25,17,77521,technician/engineer
26700,M,25,17,95129,technician/engineer
26701,M,25,17,95129,technician/engineer
26702,M,25,17,95129,technician/engineer
26703,M,1,17,97062,technician/engineer
26704,M,1,17,97062,technician/engineer
26705,M,1,17,97062,technician/engineer
26706,F,25,17,11215,technician/engineer
26707,F,25,17,11215,technician/engineer
26708,F,25,17,11215,technician/engineer
26709,M,35,17,15330,technician/engineer
26710,M,35,17,15330,technician/engineer
26711,M,35,17,15330,technician/engineer
26712,M,25,17,94107,technician/engineer
26713,M,25,17,94107,technician/engineer
26714,M,25,17,94107,technician/engineer
26715,M,25,17,79705,technician/engineer
26716,M,25,17,79705,technician/engineer
26717,M,25,17,79705,technician/engineer
26718,M,25,17,74074,technician/engineer
26719,M,25,17,74074,technician/engineer
26720,M,25,17,74074,technician/engineer
26721,M,56,17,06405,technician/engineer
26722,M,56,17,06405,technician/engineer
26723,M,56,17,06405,technician/engineer
26724,M,25,17,20707,technician/engineer
26725,M,25,17,20707,technician/engineer
26726,M,25,17,20707,technician/engineer
26727,M,35,17,48083,technician/engineer
26728,M,35,17,48083,technician/engineer
26729,M,35,17,48083,technician/engineer
26730,M,35,17,93436,technician/engineer
26731,M,35,17,93436,technician/engineer
26732,M,35,17,93436,technician/engineer
26733,M,25,17,44118,technician/engineer
26734,M,25,17,44118,technician/engineer
26735,M,25,17,44118,technician/engineer
26736,M,35,17,92688,technician/engineer
26737,M,35,17,92688,technician/engineer
26738,M,35,17,92688,technician/engineer
26739,M,50,17,23059,technician/engineer
26740,M,50,17,23059,technician/engineer
26741,M,50,17,23059,technician/engineer
26742,M,25,17,03570,technician/engineer
26743,M,25,17,03570,technician/engineer
26744,M,25,17,03570,technician/engineer
26745,M,25,17,14830,technician/engineer
26746,M,25,17,14830,technician/engineer
26747,M,25,17,14830,technician/engineer
26748,F,25,17,92084,technician/engineer
26749,F,25,17,92084,technician/engineer
26750,F,25,17,92084,technician/engineer
26751,M,25,17,75146,technician/engineer
26752,M,25,17,75146,technician/engineer
26753,M,25,17,75146,technician/engineer
26754,M,18,17,76116,technician/engineer
26755,M,18,17,76116,technician/engineer
26756,M,18,17,76116,technician/engineer
26757,M,56,17,32822,technician/engineer
26758,M,56,17,32822,technician/engineer
26759,M,56,17,32822,technician/engineer
26760,F,35,17,48219,technician/engineer
26761,F,35,17,48219,technician/engineer
26762,F,35,17,48219,technician/engineer
26763,M,25,17,54401,technician/engineer
26764,M,25,17,54401,technician/engineer
26765,M,25,17,54401,technician/engineer
26766,M,45,17,02176,technician/engineer
26767,M,45,17,02176,technician/engineer
26768,M,45,17,02176,technician/engineer
26769,M,35,17,49887,technician/engineer
26770,M,35,17,49887,technician/engineer
26771,M,35,17,49887,technician/engineer
26772,M,50,17,08043,technician/engineer
26773,M,50,17,08043,technician/engineer
26774,M,50,17,08043,technician/engineer
26775,M,45,17,80228,technician/engineer
26776,M,45,17,80228,technician/engineer
26777,M,45,17,80228,technician/engineer
